timestamp,agent.name,rule.description,rule.level,rule.id
"May 24, 2025 @ 00:15:07.716","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\taskkill.exe|48a632600af6cbf3\\LinkDate by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:15:07.715","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\taskkill.exe|48a632600af6cbf3\\Publisher by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:15:07.685","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\taskkill.exe|48a632600af6cbf3\\LowerCaseLongPath by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:15:07.683","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\MDCoreSvc\\ImagePath binary is: \""%%ProgramData%%\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\MpDefenderCoreService.exe\""","3","92307"
"May 24, 2025 @ 00:15:07.653","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Terminates Processes","5","61603"
"May 24, 2025 @ 00:15:07.653","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\CLSID\\{A7C452EF-8E9F-42EB-9F2B-245613CA0DC9}\\InprocServer32\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.25030.2-0\\MsMpEng.exe","5","61615"
"May 24, 2025 @ 00:15:07.621","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\mofcomp.exe|862f05ca56b37f77\\BinProductVersion by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:15:07.590","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\mofcomp.exe|862f05ca56b37f77\\Publisher by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:15:07.590","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\mofcomp.exe|862f05ca56b37f77\\LinkDate by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:15:07.583","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\mofcomp.exe|862f05ca56b37f77\\LowerCaseLongPath by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:15:06.780","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation The Managed Object Format (MOF) Compiler","5","61603"
"May 24, 2025 @ 00:15:06.529","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\CLSID\\{195B4D07-3DE2-4744-BBF2-D90121AE785B}\\InprocServer32\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.25030.2-0\\MsMpEng.exe","5","61615"
"May 24, 2025 @ 00:15:06.499","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\CLSID\\{4DB116D1-9B24-4DFC-946B-BFE03E852002}\\InProcServer32\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.25030.2-0\\MsMpEng.exe","5","61615"
"May 24, 2025 @ 00:15:06.498","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\CLSID\\{2DCD7FDB-8809-48E4-8E4F-3157C57CF987}\\InprocServer32\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.25030.2-0\\MsMpEng.exe","5","61615"
"May 24, 2025 @ 00:15:06.467","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\CLSID\\{2781761E-28E0-4109-99FE-B9D127C57AFE}\\InprocServer32\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.25030.2-0\\MsMpEng.exe","5","61615"
"May 24, 2025 @ 00:15:06.467","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\WOW6432Node\\CLSID\\{2781761E-28E0-4109-99FE-B9D127C57AFE}\\InprocServer32\\(Default) by C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.25030.2-0\\MsMpEng.exe","5","61615"
"May 24, 2025 @ 00:15:06.437","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"May 24, 2025 @ 00:15:06.437","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"May 24, 2025 @ 00:15:06.424","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"May 24, 2025 @ 00:15:05.490","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"May 24, 2025 @ 00:15:05.459","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"May 24, 2025 @ 00:15:05.459","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"May 24, 2025 @ 00:15:05.427","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"May 24, 2025 @ 00:15:05.412","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"May 24, 2025 @ 00:15:04.640","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\Type by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"May 24, 2025 @ 00:15:04.599","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\MaxSizeUpper by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"May 24, 2025 @ 00:15:04.570","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\MaxSize by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"May 24, 2025 @ 00:15:04.530","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\ChannelAccess by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"May 24, 2025 @ 00:15:04.473","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\Isolation by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"May 24, 2025 @ 00:15:04.454","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\Enabled by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"May 24, 2025 @ 00:15:04.417","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\Type by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"May 24, 2025 @ 00:15:04.417","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/WHC\\OwningPublisher by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"May 24, 2025 @ 00:15:04.386","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\MaxSizeUpper by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"May 24, 2025 @ 00:15:04.376","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\MaxSize by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"May 24, 2025 @ 00:15:04.367","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\ChannelAccess by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"May 24, 2025 @ 00:15:04.337","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\Isolation by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"May 24, 2025 @ 00:15:04.311","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\Enabled by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"May 24, 2025 @ 00:15:04.295","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\WINEVT\\Channels\\Microsoft-Windows-Windows Defender/Operational\\OwningPublisher by C:\\Windows\\system32\\wevtutil.exe","5","61615"
"May 24, 2025 @ 00:15:04.280","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"May 24, 2025 @ 00:15:03.185","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"May 24, 2025 @ 00:15:01.992","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"May 24, 2025 @ 00:15:01.951","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\WdNisSvc\\ImagePath binary is: \""%%ProgramData%%\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\NisSrv.exe\""","3","92307"
"May 24, 2025 @ 00:15:01.951","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Eventing Command Line Utility","5","61603"
"May 24, 2025 @ 00:15:01.946","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"May 24, 2025 @ 00:15:00.309","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Antimalware Service Executable","5","61603"
"May 24, 2025 @ 00:15:00.277","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"May 24, 2025 @ 00:14:52.823","DESKTOP-O7P9I53","Software protection service scheduled successfully.","3","60642"
"May 24, 2025 @ 00:14:48.940","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:14:46.846","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\WdNisDrv\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"May 24, 2025 @ 00:14:46.806","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\WdNisDrv\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"May 24, 2025 @ 00:14:43.150","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Network Realtime Inspection Service","5","61603"
"May 24, 2025 @ 00:14:41.981","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:14:41.976","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Malware Protection Command Line Utility","5","61603"
"May 24, 2025 @ 00:14:38.647","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\WdNisDrv\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"May 24, 2025 @ 00:14:38.639","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\WdNisDrv\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"May 24, 2025 @ 00:14:37.564","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\Lsa\\MSV1_0\\NtlmMinServerSec by C:\\Windows\\system32\\DllHost.exe","5","61615"
"May 24, 2025 @ 00:14:37.555","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\Lsa\\MSV1_0\\NtlmMinClientSec by C:\\Windows\\system32\\DllHost.exe","5","61615"
"May 24, 2025 @ 00:14:36.228","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Consent UI for administrative applications","5","61603"
"May 24, 2025 @ 00:14:36.186","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\mprecovery.exe|13cf3e9d21ca54f0\\LinkDate by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:14:36.185","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\mprecovery.exe|13cf3e9d21ca54f0\\BinProductVersion by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:14:36.164","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\mprecovery.exe|13cf3e9d21ca54f0\\LowerCaseLongPath by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:14:36.164","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\mprecovery.exe|13cf3e9d21ca54f0\\Publisher by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:14:36.125","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\mpsigstub.exe|2d349fe853c250c6\\BinProductVersion by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:14:36.124","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\mpsigstub.exe|2d349fe853c250c6\\LinkDate by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:14:36.092","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\mpsigstub.exe|2d349fe853c250c6\\Publisher by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:14:36.091","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\mpsigstub.exe|2d349fe853c250c6\\LowerCaseLongPath by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:14:36.082","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Malware Protection Recovery","5","61603"
"May 24, 2025 @ 00:14:31.615","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\updateplatform.a|c79706282bf37b9f\\BinProductVersion by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:14:31.571","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\updateplatform.a|c79706282bf37b9f\\LinkDate by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:14:31.570","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\updateplatform.a|c79706282bf37b9f\\Publisher by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:14:31.549","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\updateplatform.a|c79706282bf37b9f\\LowerCaseLongPath by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:14:30.030","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Malware Protection Signature Update Stub","5","61603"
"May 24, 2025 @ 00:14:26.591","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.577","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.576","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.545","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.530","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.514","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.499","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.483","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.467","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.451","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.435","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.419","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.404","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.388","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.373","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.360","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.342","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.326","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.322","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.281","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.280","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.248","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.248","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.217","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.217","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.187","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.187","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:26.173","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.309","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.294","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.278","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.262","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.247","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.235","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.226","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.188","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.169","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.166","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.125","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.125","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.096","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.095","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:25.080","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation AntiMalware Platform Update (amd64fre)","5","61603"
"May 24, 2025 @ 00:14:24.033","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Update","5","61603"
"May 24, 2025 @ 00:14:24.033","DESKTOP-O7P9I53","Executable dropped in Windows root folder","6","92217"
"May 24, 2025 @ 00:14:14.984","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"May 24, 2025 @ 00:14:11.233","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Malware Protection Command Line Utility","5","61603"
"May 24, 2025 @ 00:14:11.230","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Malware Protection Command Line Utility","5","61603"
"May 24, 2025 @ 00:14:04.912","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Location Notification","5","61603"
"May 24, 2025 @ 00:14:01.942","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"May 24, 2025 @ 00:14:01.929","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:14:01.928","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"May 24, 2025 @ 00:13:56.649","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\AppCompatFlags\\Compatibility Assistant\\Store\\C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe by C:\\Windows\\system32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:13:56.640","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:13:56.434","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:13:53.724","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:13:51.606","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Pick an app","5","61603"
"May 24, 2025 @ 00:13:49.366","RHEL7","Audit: Command: /usr/sbin/bash","3","80790"
"May 24, 2025 @ 00:13:38.504","DESKTOP-O7P9I53","Logon Failure - Unknown user or bad password","5","60122"
"May 24, 2025 @ 00:13:35.874","DESKTOP-O7P9I53","Sysmon - Suspicious Process - explorer.exe","12","61640"
"May 24, 2025 @ 00:13:35.840","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\systemsettingsbr|6002fa0d2148bc57\\LinkDate by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:13:35.840","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\systemsettingsbr|6002fa0d2148bc57\\BinProductVersion by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:13:35.809","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\systemsettingsbr|6002fa0d2148bc57\\Publisher by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:13:35.808","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\systemsettingsbr|6002fa0d2148bc57\\LowerCaseLongPath by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:13:33.280","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\Terminal Server\\fDenyTSConnections by C:\\Windows\\system32\\SystemSettingsAdminFlows.exe","5","61615"
"May 24, 2025 @ 00:13:31.518","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Settings","5","61603"
"May 24, 2025 @ 00:13:31.517","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Consent UI for administrative applications","5","61603"
"May 24, 2025 @ 00:13:30.089","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\Terminal Server\\fDenyTSConnections by C:\\Windows\\system32\\SystemSettingsAdminFlows.exe","5","61615"
"May 24, 2025 @ 00:13:27.994","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Settings","5","61603"
"May 24, 2025 @ 00:13:27.968","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Consent UI for administrative applications","5","61603"
